TEMP_PLAYER_ID_x,PLAYER_ID,FIRST_NAME_x,LAST_NAME_x,PLAYER_NAME_x,POSITION_x,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_CLASS
,2754,Tony,Allen,Tony Allen,SG,31.5,36.5,10.7,,3.19,17.0,75.5,6' 3.5'',76.25,6' 4.25'',214,81.0,6' 9'',102.0,8' 6'',6.7,,,2004
,2772,Trevor,Ariza,Trevor Ariza,SG-SF,29.5,32.0,11.63,,3.29,8.0,79.0,6' 7'',80.25,6' 8.25'',201,86.0,7' 2'',107.5,8' 11.5'',8.0,,,2004
,2857,Andre,Barrett,Andre Barrett,PG,29.0,34.5,10.63,,3.08,13.0,68.75,5' 8.75'',69.75,5' 9.75'',171,73.0,6' 1'',92.0,7' 8'',6.7,,,2004
,101138,Brandon,Bass,Brandon Bass,PF,31.5,33.0,11.61,,3.24,18.0,78.25,6' 6.25'',79.25,6' 7.25'',246,86.5,7' 2.5'',106.5,8' 10.5'',9.3,,,2004
,2800,Tony,Bobbitt,Tony Bobbitt,SG,,,,,,1.0,74.75,6' 2.75'',76.0,6' 4'',185,79.0,6' 7'',100.0,8' 4'',7.3,,,2004
,12173,Brian,Boddicker,Brian Boddicker,SF-PF,28.0,30.0,10.93,,3.25,16.0,79.5,6' 7.5'',80.75,6' 8.75'',230,82.0,6' 10'',105.5,8' 9.5'',11.2,,,2004
,12174,Tim,Bowers,Tim Bowers,PG-SG,37.0,43.5,11.24,,3.21,13.0,72.5,6' 0.5'',73.75,6' 1.75'',181,81.0,6' 9'',98.0,8' 2'',2.6,,,2004
,2810,Andre,Brown,Andre Brown,PF-C,32.0,35.5,11.7,,3.22,18.0,80.0,6' 8'',81.5,6' 9.5'',236,83.0,6' 11'',107.0,8' 11'',6.0,,,2004
,2766,Antonio,Burks,Antonio Burks,PG,,,,,,9.0,72.0,6' 0'',72.75,6' 0.75'',191,78.5,6' 6.5'',96.5,8' 0.5'',9.9,,,2004
,2866,Jackie,Butler,Jackie Butler,C,23.0,25.0,13.32,,3.4,14.0,80.0,6' 8'',81.5,6' 9.5'',263,85.5,7' 1.5'',109.0,9' 1'',16.3,,,2004
,12175,Aleksandar,Capin,Aleksandar Capin,PG,23.0,29.0,11.5,,3.27,4.0,72.0,6' 0'',73.25,6' 1.25'',176,73.5,6' 1.5'',94.0,7' 10'',9.3,,,2004
,12176,Ales,Chan,Ales Chan,C,21.0,29.0,12.9,,3.62,2.0,84.0,7' 0'',86.0,7' 2'',255,87.0,7' 3'',113.0,9' 5'',14.8,,,2004
,2735,Josh,Childress,Josh Childress,SG-SF,29.0,36.0,11.95,,3.38,11.0,77.75,6' 5.75'',79.25,6' 7.25'',196,83.0,6' 11'',105.0,8' 9'',9.3,,,2004
,200555,TJ,Cummings,TJ Cummings,SF,27.0,31.0,11.58,,3.12,6.0,79.5,6' 7.5'',80.75,6' 8.75'',215,81.5,6' 9.5'',106.5,8' 10.5'',6.7,,,2004
,2845,Erik,Daniels,Erik Daniels,SF-PF,31.0,32.0,11.38,,3.19,4.0,78.25,6' 6.25'',79.5,6' 7.5'',223,83.0,6' 11'',106.0,8' 10'',18.5,,,2004
,2736,Luol,Deng,Luol Deng,SF,27.5,31.5,11.46,,3.34,5.0,79.0,6' 7'',80.0,6' 8'',220,84.5,7' 0.5'',108.5,9' 0.5'',6.7,,,2004
,12177,Marcus,Douthit,Marcus Douthit,C-PF,25.5,31.5,11.64,,3.34,1.0,81.5,6' 9.5'',83.0,6' 11'',223,88.0,7' 4'',111.5,9' 3.5'',13.7,,,2004
,2768,Chris,Duhon,Chris Duhon,PG,31.5,35.0,10.45,,3.14,7.0,72.0,6' 0'',73.25,6' 1.25'',193,78.5,6' 6.5'',98.0,8' 2'',6.7,,,2004
,2823,John,Edwards,John Edwards,C,,,,,,15.0,83.25,6' 11.25'',85.0,7' 1'',264,88.5,7' 4.5'',113.0,9' 5'',14.1,,,2004
,2824,Desmon,Farmer,Desmon Farmer,SG,24.0,31.0,10.89,,3.2,12.0,76.5,6' 4.5'',77.75,6' 5.75'',214,80.5,6' 8.5'',103.0,8' 7'',5.3,,,2004
,2784,Luis,Flores,Luis Flores,PG-SG,29.0,32.0,10.97,,3.1,15.0,72.5,6' 0.5'',73.75,6' 1.75'',202,79.5,6' 7.5'',98.5,8' 2.5'',6.0,,,2004
,2782,Matt,Freije,Matt Freije,SF-PF,29.5,31.0,11.15,,3.25,13.0,80.25,6' 8.25'',81.5,6' 9.5'',234,85.0,7' 1'',108.5,9' 0.5'',10.8,,,2004
,12178,Chris,Garnett,Chris Garnett,C-PF,27.0,31.5,11.75,,3.36,22.0,80.25,6' 8.25'',81.75,6' 9.75'',260,85.0,7' 1'',108.0,9' 0'',14.8,,,2004
,101155,Ryan,Gomes,Ryan Gomes,SF-PF,26.5,30.5,12.49,,3.24,9.0,78.5,6' 6.5'',79.75,6' 7.75'',248,86.0,7' 2'',106.5,8' 10.5'',,,,2004
,2732,Ben,Gordon,Ben Gordon,PG-SG,31.5,37.5,11.28,,3.19,12.0,73.0,6' 1'',74.25,6' 2.25'',192,80.5,6' 8.5'',99.0,8' 3'',5.3,,,2004
,2734,Devin,Harris,Devin Harris,PG,30.5,37.0,11.03,,3.19,5.0,73.75,6' 1.75'',75.0,6' 3'',170,79.5,6' 7.5'',98.5,8' 2.5'',5.3,,,2004
,2730,Dwight,Howard,Dwight Howard,PF-C,30.5,35.5,11.21,,3.14,7.0,81.0,6' 9'',82.25,6' 10.25'',240,88.5,7' 4.5'',111.5,9' 3.5'',10.5,,,2004
,12179,Rolando,Howell,Rolando Howell,PF,28.5,34.5,11.91,,3.28,,79.5,6' 7.5'',80.5,6' 8.5'',229,84.5,7' 0.5'',107.0,8' 11'',11.7,,,2004
,2743,Kris,Humphries,Kris Humphries,PF,29.5,36.0,11.33,,3.2,22.0,80.25,6' 8.25'',81.5,6' 9.5'',238,84.5,7' 0.5'',106.5,8' 10.5'',6.7,,,2004
,2738,Andre,Iguodala,Andre Iguodala,SG-SF,30.5,34.5,11.17,,3.18,4.0,77.75,6' 5.75'',78.75,6' 6.75'',217,83.0,6' 11'',105.5,8' 9.5'',6.7,,,2004
,12180,Martin,Iti,Martin Iti,C-PF,26.5,32.5,12.28,,3.41,13.0,80.5,6' 8.5'',81.75,6' 9.75'',233,89.0,7' 5'',111.5,9' 3.5'',10.5,,,2004
,2739,Luke,Jackson,Luke Jackson,SF-SG,26.5,36.0,11.1,,3.24,13.0,78.0,6' 6'',79.0,6' 7'',212,80.5,6' 8.5'',103.0,8' 7'',8.0,,,2004
,2744,Al,Jefferson,Al Jefferson,PF-SF,28.5,30.0,13.08,,3.29,3.0,80.5,6' 8.5'',81.75,6' 9.75'',263,86.5,7' 2.5'',110.0,9' 2'',10.5,,,2004
,2865,Arthur,Johnson,Arthur Johnson,PF-C,26.5,28.5,11.81,,3.38,14.0,79.0,6' 7'',80.5,6' 8.5'',262,87.0,7' 3'',109.0,9' 1'',16.3,,,2004
,12181,Ivan,Koljevic,Ivan Koljevic,PG,26.0,28.5,11.07,,3.28,4.0,73.0,6' 1'',74.0,6' 2'',172,74.5,6' 2.5'',95.0,7' 11'',6.7,,,2004
,2733,Shaun,Livingston,Shaun Livingston,PG-SG,26.5,30.0,10.72,,3.23,,78.25,6' 6.25'',79.5,6' 7.5'',186,83.0,6' 11'',105.5,8' 9.5'',6.7,,,2004
,12184,Jaime,Lloreda,Jaime Lloreda,PF,25.5,29.5,12.93,,3.23,6.0,78.75,6' 6.75'',80.5,6' 8.5'',247,81.5,6' 9.5'',107.0,8' 11'',9.9,,,2004
,12000,Bryant,Matthews,Bryant Matthews,SF-SG,29.0,34.5,11.08,,3.13,13.0,77.75,6' 5.75'',78.75,6' 6.75'',206,84.5,7' 0.5'',105.5,8' 9.5'',6.7,,,2004
,12001,Marcus,Melvin,Marcus Melvin,SF-PF,25.0,30.5,11.81,,3.33,11.0,78.75,6' 6.75'',80.5,6' 8.5'',241,84.0,7' 0'',105.5,8' 9.5'',10.5,,,2004
,2822,Rich,Melzer,Rich Melzer,PF-SF,24.5,28.5,11.74,,3.39,8.0,79.5,6' 7.5'',80.75,6' 8.75'',229,86.0,7' 2'',107.0,8' 11'',12.4,,,2004
,2777,Ricky,Minard,Ricky Minard,PG-SG,27.5,33.0,10.94,,3.1,13.0,75.25,6' 3.25'',76.25,6' 4.25'',198,79.0,6' 7'',101.5,8' 5.5'',8.0,,,2004
,12002,James,Moore,James Moore,PF-SF,28.5,32.5,11.01,,3.21,,78.5,6' 6.5'',80.0,6' 8'',198,84.5,7' 0.5'',107.0,8' 11'',8.0,,,2004
,12003,Marcus,Moore,Marcus Moore,PG-SG,25.0,30.0,11.31,,3.34,,76.0,6' 4'',77.25,6' 5.25'',202,81.0,6' 9'',101.5,8' 5.5'',14.8,,,2004
,12004,Michel,Morandais,Michel Morandais,SG-SF,30.5,33.5,11.45,,3.22,16.0,75.75,6' 3.75'',76.75,6' 4.75'',205,83.5,6' 11.5'',102.0,8' 6'',8.6,,,2004
,2749,Jameer,Nelson,Jameer Nelson,PG,28.5,33.5,10.95,,3.14,15.0,71.0,5' 11'',72.5,6' 0.5'',199,74.5,6' 2.5'',95.0,7' 11'',8.0,,,2004
,12005,Misan,Nikagbatse,Misan Nikagbatse,SG-PG,27.5,32.5,11.27,,3.32,11.0,75.5,6' 3.5'',76.75,6' 4.75'',223,82.0,6' 10'',102.0,8' 6'',12.9,,,2004
,2731,Emeka,Okafor,Emeka Okafor,C-PF,31.5,34.0,12.32,,3.15,22.0,80.75,6' 8.75'',82.0,6' 10'',257,88.0,7' 4'',110.5,9' 2.5'',5.3,,,2004
,12006,Randall,Orr,Randall Orr,PF-SF,26.5,33.0,11.18,,3.27,6.0,81.0,6' 9'',82.75,6' 10.75'',193,82.5,6' 10.5'',107.5,8' 11.5'',6.7,,,2004
,12007,Dylan,Page,Dylan Page,SF,26.0,30.0,10.99,,3.4,17.0,79.5,6' 7.5'',80.75,6' 8.75'',239,79.0,6' 7'',105.0,8' 9'',12.3,,,2004
,-1,Drago,Pasalic,Drago Pasalic,PF,25.5,30.0,12.97,,3.56,8.0,81.25,6' 9.25'',82.75,6' 10.75'',231,83.5,6' 11.5'',108.0,9' 0'',12.9,,,2004
,12008,Rickey,Paulding,Rickey Paulding,SG,30.0,36.0,11.14,,3.17,17.0,74.75,6' 2.75'',76.0,6' 4'',210,81.5,6' 9.5'',101.5,8' 5.5'',5.3,,,2004
,12009,Kelvin,Pena,Kelvin Pena,SG-PG,27.5,32.5,11.5,,3.24,1.0,74.25,6' 2.25'',75.25,6' 3.25'',182,78.5,6' 6.5'',99.5,8' 3.5'',8.6,,,2004
,12010,Omar,Quintero,Omar Quintero,PG,25.0,29.0,11.37,,3.25,2.0,69.75,5' 9.75'',71.25,5' 11.25'',170,71.5,5' 11.5'',92.5,7' 8.5'',14.1,,,2004
,2762,Peter,Ramos,Peter Ramos,C,24.0,26.5,12.61,,3.6,2.0,85.75,7' 1.75'',87.25,7' 3.25'',266,89.5,7' 5.5'',111.5,9' 3.5'',6.7,,,2004
,2876,Jared,Reiner,Jared Reiner,C-PF,22.0,26.0,12.65,,3.56,15.0,82.0,6' 10'',83.75,6' 11.75'',246,84.5,7' 0.5'',109.0,9' 1'',12.9,,,2004
,101160,Lawrence,Roberts,Lawrence Roberts,PF,27.5,33.0,12.52,,3.3,18.0,79.5,6' 7.5'',81.0,6' 9'',233,81.5,6' 9.5'',106.5,8' 10.5'',9.3,,,2004
,2774,Bernard,Robinson,Bernard Robinson,SG-SF,28.5,34.5,10.91,,3.17,14.0,77.25,6' 5.25'',78.5,6' 6.5'',208,82.0,6' 10'',102.0,8' 6'',6.0,,,2004
,101126,Nate,Robinson,Nate Robinson,PG,35.5,43.5,10.75,,2.96,13.0,67.75,5' 7.75'',69.0,5' 9'',181,73.0,6' 1'',91.5,7' 7.5'',6.7,,,2004
,12011,Aerick,Sanders,Aerick Sanders,PF,24.5,30.5,11.98,,3.37,9.0,78.5,6' 6.5'',79.5,6' 7.5'',205,83.5,6' 11.5'',106.0,8' 10'',6.7,,,2004
,2781,Romain,Sato,Romain Sato,SG,31.5,35.5,11.27,,3.18,8.0,74.0,6' 2'',75.25,6' 3.25'',204,83.0,6' 11'',102.5,8' 6.5'',6.0,,,2004
,12012,Blagota,Sekulic,Blagota Sekulic,SF-PF,23.5,31.5,10.93,,3.39,8.0,81.25,6' 9.25'',82.5,6' 10.5'',234,83.0,6' 11'',107.0,8' 11'',9.3,,,2004
,2746,Josh,Smith,Josh Smith,SG-SF,32.5,39.5,11.43,,3.24,12.0,79.0,6' 7'',80.25,6' 8.25'',221,84.0,7' 0'',106.5,8' 10.5'',6.7,,,2004
,2747,J.R.,Smith,J.R. Smith,SG-SF,29.0,35.5,10.93,,3.21,5.0,77.5,6' 5.5'',78.75,6' 6.75'',227,82.0,6' 10'',104.0,8' 8'',6.7,,,2004
,2745,Kirk,Snyder,Kirk Snyder,SG-SF,30.0,35.0,10.79,,3.13,19.0,78.0,6' 6'',78.75,6' 6.75'',228,81.0,6' 9'',104.0,8' 8'',9.3,,,2004
,2776,Pape,Sow,Pape Sow,PF-C,28.0,31.5,12.13,,3.27,18.0,80.5,6' 8.5'',82.0,6' 10'',233,86.0,7' 2'',108.5,9' 0.5'',9.3,,,2004
,12014,Tiago,Splitter,Tiago Splitter,C-PF,26.0,31.5,11.65,,3.38,8.0,82.25,6' 10.25'',83.75,6' 11.75'',233,86.0,7' 2'',109.5,9' 1.5'',5.3,,,2004
,12016,Tom,Timmerrmans,Tom Timmerrmans,PF-C,23.0,26.5,13.13,,3.63,15.0,82.5,6' 10.5'',83.5,6' 11.5'',272,83.0,6' 11'',107.5,8' 11.5'',15.2,,,2004
,12296,Marko,Tomas,Marko Tomas,SG-PG,32.0,31.5,11.8,,3.23,,78.5,6' 6.5'',79.75,6' 7.75'',198,79.0,6' 7'',103.5,8' 7.5'',9.3,,,2004
,2757,Beno,Udrih,Beno Udrih,PG,,,,,,2.0,74.5,6' 2.5'',75.75,6' 3.75'',199,76.5,6' 4.5'',98.0,8' 2'',9.3,,,2004
,2761,Jackson,Vroman,Jackson Vroman,PF-C,29.5,33.5,10.75,,3.25,12.0,81.25,6' 9.25'',82.75,6' 10.75'',226,84.0,7' 0'',105.5,8' 9.5'',6.7,,,2004
,2753,Delonte,West,Delonte West,PG-SG,30.0,35.0,11.2,,3.15,12.0,73.5,6' 1.5'',74.75,6' 2.75'',183,78.0,6' 6'',99.5,8' 3.5'',6.7,,,2004
,2863,Damien,Wilkins,Damien Wilkins,SG-SF,26.5,31.0,11.92,,3.15,15.0,76.5,6' 4.5'',78.0,6' 6'',222,84.0,7' 0'',106.0,8' 10'',7.3,,,2004
,12292,Mike,Williams,Mike Williams,SF,23.5,27.5,11.59,,3.42,,77.5,6' 5.5'',78.5,6' 6.5'',197,83.5,6' 11.5'',105.5,8' 9.5'',9.3,,,2004
,12293,Nate,Williams,Nate Williams,PF-SF,23.5,26.0,12.6,,3.35,1.0,80.5,6' 8.5'',82.0,6' 10'',240,85.5,7' 1.5'',109.5,9' 1.5'',12.4,,,2004
,12294,Rashad,Wright,Rashad Wright,PG,28.5,32.5,11.15,,3.28,10.0,72.5,6' 0.5'',73.75,6' 1.75'',190,82.0,6' 10'',98.5,8' 2.5'',8.0,,,2004
,101165,Alex,Acker,Alex Acker,SG,28.0,32.0,11.67,,3.35,11.0,75.75,6' 3.75'',76.75,6' 4.75'',183,84.0,7' 0'',102.5,8' 6.5'',,,,2005
,101224,Deji,Akindele,Deji Akindele,C-PF,30.5,32.5,12.58,,3.35,13.0,81.5,6' 9.5'',83.0,6' 11'',236.4,87.0,7' 3'',108.5,9' 0.5'',,,,2005
,12104,Nemanja,Aleksandrov,Nemanja Aleksandrov,PF-SF,,,,,,5.0,82.0,6' 10'',84.0,7' 0'',220.6,83.0,6' 11'',110.0,9' 2'',,,,2005
,101187,Alan,Anderson,Alan Anderson,SG-SF,26.5,30.5,10.32,,3.27,10.0,76.5,6' 4.5'',78.0,6' 6'',223.2,81.5,6' 9.5'',104.0,8' 8'',,,,2005
,101149,Martynas,Andriuskevicius,Martynas Andriuskevicius,C-PF,24.0,27.5,11.94,,3.42,0.0,85.25,7' 1.25'',87.0,7' 3'',227.8,83.25,6' 11.25'',112.5,9' 4.5'',,,,2005
,101252,Sean,Banks,Sean Banks,SF,25.0,31.5,11.74,,3.35,7.0,77.75,6' 5.75'',79.0,6' 7'',206.4,85.0,7' 1'',108.0,9' 0'',,,,2005
,101188,Eddie,Basden,Eddie Basden,SG-SF,33.0,36.5,10.52,,3.21,14.0,76.25,6' 4.25'',77.5,6' 5.5'',210,82.25,6' 10.25'',101.0,8' 5'',,,,2005
,12105,Mike,Bell,Mike Bell,SF-PF,33.5,39.5,11.73,,3.29,13.0,80.75,6' 8.75'',81.25,6' 9.25'',206.2,85.5,7' 1.5'',104.5,8' 8.5'',,,,2005
,101106,Andrew,Bogut,Andrew Bogut,C-PF,27.5,33.5,12.06,,3.51,13.0,83.0,6' 11'',84.25,7' 0.25'',250.6,87.0,7' 3'',110.5,9' 2.5'',,,,2005
,101198,Will,Bynum,Will Bynum,PG-SG,33.0,40.5,11.12,,3.0,15.0,70.5,5' 10.5'',71.5,5' 11.5'',188.8,75.5,6' 3.5'',93.0,7' 9'',,,,2005
,12106,Marcus,Campbell,Marcus Campbell,C,,,,,,9.0,82.25,6' 10.25'',84.25,7' 0.25'',280.4,90.0,7' 6'',114.0,9' 6'',,,,2005
,101215,Will,Conroy,Will Conroy,PG,30.5,36.5,10.51,,3.28,14.0,73.0,6' 1'',74.0,6' 2'',188.6,75.0,6' 3'',96.5,8' 0.5'',,,,2005
,12107,Taylor,Coppenrath,Taylor Coppenrath,PF-SF,24.5,27.0,11.51,,3.44,5.0,79.75,6' 7.75'',81.25,6' 9.25'',252.4,83.5,6' 11.5'',106.5,8' 10.5'',,,,2005
,101143,Travis,Diener,Travis Diener,PG-SG,24.5,31.0,10.85,,3.26,1.0,71.75,5' 11.75'',73.0,6' 1'',165.2,71.75,5' 11.75'',93.5,7' 9.5'',,,,2005
,101113,Ike,Diogu,Ike Diogu,PF,28.0,31.0,11.94,,3.45,21.0,78.5,6' 6.5'',80.0,6' 8'',255.4,87.5,7' 3.5'',109.0,9' 1'',,,,2005
,12108,Daryl,Dorsey,Daryl Dorsey,PG,25.0,30.5,11.41,,3.24,0.0,71.25,5' 11.25'',72.5,6' 0.5'',160.8,71.5,5' 11.5'',94.0,7' 10'',,,,2005
,101145,Monta,Ellis,Monta Ellis,SG-PG,26.5,31.5,12.13,,3.31,0.0,74.25,6' 2.25'',75.25,6' 3.25'',176.6,74.75,6' 2.75'',98.0,8' 2'',,,,2005
,101109,Raymond,Felton,Raymond Felton,PG,29.0,33.5,10.5,,3.06,6.0,71.5,5' 11.5'',72.25,6' 0.25'',199.4,76.25,6' 4.25'',98.0,8' 2'',,,,2005
,201164,Rudy,Fernandez,Rudy Fernandez,SG,26.5,35.5,10.48,,3.33,0.0,76.75,6' 4.75'',78.0,6' 6'',172,79.5,6' 7.5'',101.5,8' 5.5'',,,,2005
,12109,D'Or,Fischer,D'Or Fischer,C-PF,28.0,30.5,12.53,,3.5,2.0,81.25,6' 9.25'',82.5,6' 10.5'',242.4,90.0,7' 6'',110.5,9' 2.5'',,,,2005
,12110,Eddy,Fobbs,Eddy Fobbs,C-PF,29.5,34.0,11.53,,3.28,12.0,82.25,6' 10.25'',83.25,6' 11.25'',235.2,90.75,7' 6.75'',111.5,9' 3.5'',,,,2005
,101213,Sharrod,Ford,Sharrod Ford,PF,28.5,37.0,11.92,,3.2,9.0,79.25,6' 7.25'',80.25,6' 8.25'',212.8,85.5,7' 1.5'',106.0,8' 10'',,,,2005
,101112,Channing,Frye,Channing Frye,PF-C,27.5,31.0,11.6,,3.38,19.0,81.5,6' 9.5'',82.5,6' 10.5'',243.6,86.5,7' 2.5'',110.5,9' 2.5'',,,,2005
,101184,Deng,Gai,Deng Gai,PF-C,31.5,35.5,12.51,,3.27,11.0,79.75,6' 7.75'',81.25,6' 9.25'',214,88.5,7' 4.5'',110.5,9' 2.5'',,,,2005
,101128,Francisco,Garcia,Francisco Garcia,SF-SG,27.5,31.5,10.63,,3.33,5.0,77.75,6' 5.75'',79.0,6' 7'',189.6,82.75,6' 10.75'',103.0,8' 7'',,,,2005
,12111,John,Gilchrist,John Gilchrist,PG,30.5,36.5,11.48,,3.15,12.0,73.25,6' 1.25'',74.5,6' 2.5'',195.2,81.25,6' 9.25'',96.5,8' 0.5'',,,,2005
,101162,Marcin,Gortat,Marcin Gortat,PF-C,29.5,36.0,11.48,,3.33,18.0,83.0,6' 11'',84.0,7' 0'',225.2,87.5,7' 3.5'',110.0,9' 2'',,,,2005
,101121,Joey,Graham,Joey Graham,SF,30.0,36.0,10.62,,3.05,26.0,77.25,6' 5.25'',78.5,6' 6.5'',216.6,80.0,6' 8'',104.0,8' 8'',,,,2005
,101122,Danny,Granger,Danny Granger,,31.0,34.0,10.84,,3.34,10.0,79.5,6' 7.5'',80.5,6' 8.5'',225.4,85.5,7' 1.5'',103.0,8' 7'',,,,2005
,101123,Gerald,Green,Gerald Green,SF,31.5,39.0,11.2,,3.21,7.0,78.0,6' 6'',79.25,6' 7.25'',192,81.75,6' 9.75'',104.0,8' 8'',,,,2005
,101236,Charles,Hayes,Charles Hayes,SF-PF,30.0,33.0,10.7,,3.34,20.0,77.5,6' 5.5'',78.75,6' 6.75'',232.4,82.0,6' 10'',104.5,8' 8.5'',,,,2005
,101129,Luther,Head,Luther Head,PG-SG,31.5,38.5,11.12,,3.21,14.0,74.0,6' 2'',75.0,6' 3'',178.8,77.25,6' 5.25'',98.5,8' 2.5'',,,,2005
,101125,Julius,Hodge,Julius Hodge,SG-SF,24.5,29.0,10.89,,3.18,14.0,78.0,6' 6'',79.0,6' 7'',202.2,84.5,7' 0.5'',107.5,8' 11.5'',,,,2005
,12112,Jared,Homan,Jared Homan,C-PF,,,,,,16.0,79.75,6' 7.75'',80.75,6' 8.75'',248.2,85.25,7' 1.25'',104.5,8' 8.5'',,,,2005
,101141,Ersan,Ilyasova,Ersan Ilyasova,SF,22.0,30.0,11.59,,3.56,2.0,79.75,6' 7.75'',81.0,6' 9'',208.8,85.25,7' 1.25'',109.5,9' 1.5'',,,,2005
,101127,Jarrett,Jack,Jarrett Jack,PG,26.0,28.5,10.87,,3.24,5.0,74.5,6' 2.5'',75.5,6' 3.5'',197.6,79.5,6' 7.5'',100.0,8' 4'',,,,2005
,101204,Dwayne,Jones,Dwayne Jones,C-PF,28.0,31.5,11.87,,3.25,15.0,80.5,6' 8.5'',82.0,6' 10'',242.2,86.75,7' 2.75'',108.5,9' 0.5'',,,,2005
,12113,Mindaugas,Katelynas,Mindaugas Katelynas,SF-PF,31.5,35.0,11.6,,3.38,7.0,79.5,6' 7.5'',80.5,6' 8.5'',217,83.0,6' 11'',105.5,8' 9.5'',,,,2005
,201318,Jason,Klotz,Jason Klotz,C-PF,21.5,27.0,13.13,,3.68,12.0,80.5,6' 8.5'',81.75,6' 9.75'',249.4,82.0,6' 10'',107.5,8' 11.5'',,,,2005
,-1,Carl,Krauser,Carl Krauser,PG-SG,26.0,31.0,11.62,,3.38,8.0,71.5,5' 11.5'',72.75,6' 0.75'',193.4,77.5,6' 5.5'',98.5,8' 2.5'',,,,2005
,101247,Keith,Langford,Keith Langford,SG-SF,32.0,29.5,11.38,,3.23,8.0,74.25,6' 2.25'',75.5,6' 3.5'',203.2,81.0,6' 9'',101.0,8' 5'',,,,2005
,101135,David,Lee,David Lee,PF,30.5,32.5,10.8,,3.19,14.0,79.75,6' 7.75'',81.0,6' 9'',229.5,84.0,7' 0'',106.5,8' 10.5'',,,,2005
,12114,David,Lucas,David Lucas,PF,,,,,,17.0,78.5,6' 6.5'',79.75,6' 7.75'',233.4,84.0,7' 0'',103.5,8' 7.5'',,,,2005
,101249,John,Lucas III,John Lucas III,PG,29.0,34.0,10.44,,3.14,4.0,69.25,5' 9.25'',70.5,5' 10.5'',154.4,72.0,6' 0'',92.0,7' 8'',,,,2005
,101185,Rawle,Marshall,Rawle Marshall,SG-SF,30.5,37.0,11.64,,3.21,7.0,76.5,6' 4.5'',77.75,6' 5.75'',186.6,85.0,7' 1'',104.0,8' 8'',,,,2005
,101118,Sean,May,Sean May,PF,30.0,33.0,11.04,,3.29,12.0,79.0,6' 7'',80.5,6' 8.5'',258.8,85.25,7' 1.25'',105.0,8' 9'',,,,2005
,101119,Rashad,McCants,Rashad McCants,SG,32.5,34.5,10.39,,3.11,15.0,74.75,6' 2.75'',76.0,6' 4'',201,82.75,6' 10.75'',103.5,8' 7.5'',,,,2005
,200829,Ivan,McFarlin,Ivan McFarlin,PF,26.5,32.0,10.64,,3.27,10.0,77.5,6' 5.5'',78.75,6' 6.75'',228.6,81.0,6' 9'',105.5,8' 9.5'',,,,2005
,12115,Juan,Mendez,Juan Mendez,PF-SF,29.0,33.0,11.7,,3.24,14.0,77.25,6' 5.25'',78.75,6' 6.75'',231.4,84.0,7' 0'',106.5,8' 10.5'',,,,2005
,101223,Aaron,Miles,Aaron Miles,PG,32.0,37.5,10.69,,3.22,7.0,72.0,6' 0'',73.5,6' 1.5'',174.6,75.5,6' 3.5'',94.0,7' 10'',,,,2005
,12116,Ellis,Myles,Ellis Myles,PF,26.0,28.5,12.8,,3.42,15.0,78.0,6' 6'',79.25,6' 7.25'',255.2,81.75,6' 9.75'',105.5,8' 9.5'',,,,2005
,12117,Larry,O'Bannon,Larry O'Bannon,SG,31.5,36.5,11.44,,3.18,17.0,75.0,6' 3'',76.25,6' 4.25'',196,78.0,6' 6'',99.5,8' 3.5'',,,,2005
,12118,Drago,Pasalic,Drago Pasalic,SF-PF,25.0,30.5,12.12,,3.48,11.0,81.5,6' 9.5'',83.0,6' 11'',238.8,83.75,6' 11.75'',108.5,9' 0.5'',,,,2005
,101108,Chris,Paul,Chris Paul,PG,32.0,38.0,11.09,,3.22,10.0,71.75,5' 11.75'',73.0,6' 1'',178,76.25,6' 4.25'',93.0,7' 9'',,,,2005
,201225,Carlos,Powell,Carlos Powell,SF-PF,27.5,34.5,11.54,,3.21,12.0,77.25,6' 5.25'',78.75,6' 6.75'',221.8,82.75,6' 10.75'',105.0,8' 9'',,,,2005
,101179,Ronnie,Price,Ronnie Price,PG,31.5,39.0,10.49,,3.29,11.0,72.75,6' 0.75'',74.25,6' 2.25'',184.8,77.5,6' 5.5'',96.5,8' 0.5'',,,,2005
,101194,Anthony,Roberson,Anthony Roberson,PG,31.5,37.0,11.17,,3.19,14.0,72.75,6' 0.75'',74.5,6' 2.5'',178.8,74.75,6' 2.75'',95.0,7' 11'',,,,2005
,201575,Brandon,Rush,Brandon Rush,SG-SF,32.5,35.0,11.33,,3.31,0.0,77.0,6' 5'',78.5,6' 6.5'',211.4,83.25,6' 11.25'',104.5,8' 8.5'',,,,2005
,101195,Luke,Schenscher,Luke Schenscher,C,23.5,26.5,12.4,,3.47,1.0,83.75,6' 11.75'',85.5,7' 1.5'',241.6,89.0,7' 5'',111.5,9' 3.5'',,,,2005
